Freq.	V(vi)/I(C)
1.44543977074591e+004	(1.12094922040640e+002dB,1.23765678045179e+002°)
1.47910838816819e+004	(1.11957693117068e+002dB,1.24377889352602e+002°)
1.51356124843619e+004	(1.11822464357683e+002dB,1.24995229284745e+002°)
1.54881661891247e+004	(1.11689268469032e+002dB,1.25617451819547e+002°)
1.58489319246110e+004	(1.11558136759480e+002dB,1.26244299817393e+002°)
1.62181009735891e+004	(1.11429099028479e+002dB,1.26875505406860e+002°)
1.65958690743755e+004	(1.11302183458660e+002dB,1.27510790427110e+002°)
1.69824365246173e+004	(1.11177416511529e+002dB,1.28149866926129e+002°)
1.73780082874936e+004	(1.11054822827542e+002dB,1.28792437713473e+002°)
1.77827941003891e+004	(1.10934425131318e+002dB,1.29438196965662e+002°)
1.81970085860997e+004	(1.10816244142739e+002dB,1.30086830881824e+002°)
1.86208713666285e+004	(1.10700298494652e+002dB,1.30738018386661e+002°)
1.90546071796323e+004	(1.10586604657849e+002dB,1.31391431877328e+002°)
1.94984459975803e+004	(1.10475176873959e+002dB,1.32046738010295e+002°)
1.99526231496886e+004	(1.10366027096813e+002dB,1.32703598523848e+002°)
2.04173794466951e+004	(1.10259164942802e+002dB,1.33361671091466e+002°)
2.08929613085402e+004	(1.10154597650654e+002dB,1.34020610200955e+002°)
2.13796208950221e+004	(1.10052330050989e+002dB,1.34680068053917e+002°)
2.18776162394953e+004	(1.09952364545921e+002dB,1.35339695479892e+002°)
2.23872113856832e+004	(1.09854701098889e+002dB,1.35999142859344e+002°)
2.29086765276775e+004	(1.09759337234814e+002dB,1.36658061049543e+002°)
2.34422881531990e+004	(1.09666268050574e+002dB,1.37316102307367e+002°)
2.39883291901947e+004	(1.09575486235708e+002dB,1.37972921203094e+002°)
2.45470891568501e+004	(1.09486982103152e+002dB,1.38628175519341e+002°)
2.51188643150956e+004	(1.09400743629759e+002dB,1.39281527129504e+002°)
2.57039578276884e+004	(1.09316756506212e+002dB,1.39932642850278e+002°)
2.63026799189536e+004	(1.09235004195919e+002dB,1.40581195263166e+002°)
2.69153480392689e+004	(1.09155468002373e+002dB,1.41226863500198e+002°)
2.75422870333814e+004	(1.09078127144392e+002dB,1.41869333989548e+002°)
2.81838293126443e+004	(1.09002958838632e+002dB,1.42508301157133e+002°)
2.88403150312658e+004	(1.08929938388668e+002dB,1.43143468080786e+002°)
2.95120922666636e+004	(1.08859039279950e+002dB,1.43774547094103e+002°)
3.01995172040199e+004	(1.08790233279867e+002dB,1.44401260337588e+002°)
3.09029543251356e+004	(1.08723490542176e+002dB,1.45023340255221e+002°)
3.16227766016835e+004	(1.08658779714997e+002dB,1.45640530035174e+002°)
3.23593656929625e+004	(1.08596068051623e+002dB,1.46252583993844e+002°)
3.31131121482588e+004	(1.08535321523356e+002dB,1.46859267902956e+002°)
3.38844156139199e+004	(1.08476504933635e+002dB,1.47460359259925e+002°)
3.46736850452528e+004	(1.08419582032713e+002dB,1.48055647502152e+002°)
3.54813389233572e+004	(1.08364515632205e+002dB,1.48644934166367e+002°)
3.63078054770098e+004	(1.08311267718825e+002dB,1.49228032994504e+002°)
3.71535229097169e+004	(1.08259799566710e+002dB,1.49804769987952e+002°)
3.80189396320557e+004	(1.08210071847748e+002dB,1.50374983412369e+002°)
3.89045144994277e+004	(1.08162044739388e+002dB,1.50938523755472e+002°)
3.98107170553493e+004	(1.08115678029462e+002dB,1.51495253640464e+002°)
4.07380277804108e+004	(1.08070931217584e+002dB,1.52045047697965e+002°)
4.16869383470331e+004	(1.08027763612774e+002dB,1.52587792399404e+002°)
4.26579518801588e+004	(1.07986134426980e+002dB,1.53123385854982e+002°)
4.36515832240161e+004	(1.07946002864241e+002dB,1.53651737579342e+002°)
4.46683592150958e+004	(1.07907328205266e+002dB,1.54172768228127e+002°)
4.57088189614870e+004	(1.07870069887286e+002dB,1.54686409308593e+002°)
4.67735141287193e+004	(1.07834187579039e+002dB,1.55192602867408e+002°)
4.78630092322633e+004	(1.07799641250830e+002dB,1.55691301158701e+002°)
4.89778819368441e+004	(1.07766391239627e+002dB,1.56182466295332e+002°)
5.01187233627267e+004	(1.07734398309192e+002dB,1.56666069886274e+002°)
5.12861383991359e+004	(1.07703623705301e+002dB,1.57142092662812e+002°)
5.24807460249767e+004	(1.07674029206105e+002dB,1.57610524096205e+002°)
5.37031796370247e+004	(1.07645577167744e+002dB,1.58071362009217e+002°)
5.49540873857619e+004	(1.07618230565321e+002dB,1.58524612183857e+002°)
5.62341325190343e+004	(1.07591953029394e+002dB,1.58970287967411e+002°)
5.75439937337151e+004	(1.07566708878126e+002dB,1.59408409878766e+002°)
5.88843655355583e+004	(1.07542463145288e+002dB,1.59839005216789e+002°)
6.02559586074351e+004	(1.07519181604280e+002dB,1.60262107672412e+002°)
6.16595001861475e+004	(1.07496830788378e+002dB,1.60677756945861e+002°)
6.30957344480186e+004	(1.07475378007400e+002dB,1.61085998370353e+002°)
6.45654229034648e+004	(1.07454791361003e+002dB,1.61486882543393e+002°)
6.60693448007589e+004	(1.07435039748806e+002dB,1.61880464966675e+002°)
6.76082975391974e+004	(1.07416092877557e+002dB,1.62266805695447e+002°)
6.91830970918929e+004	(1.07397921265543e+002dB,1.62645968998059e+002°)
7.07945784384130e+004	(1.07380496244451e+002dB,1.63018023026307e+002°)
7.24435960074982e+004	(1.07363789958869e+002dB,1.63383039497028e+002°)
7.41310241300909e+004	(1.07347775363630e+002dB,1.63741093385364e+002°)
7.58577575029175e+004	(1.07332426219178e+002dB,1.64092262629924e+002°)
7.76247116628683e+004	(1.07317717085146e+002dB,1.64436627850067e+002°)
7.94328234724272e+004	(1.07303623312306e+002dB,1.64774272075385e+002°)
8.12830516164090e+004	(1.07290121033070e+002dB,1.65105280487430e+002°)
8.31763771102661e+004	(1.07277187150686e+002dB,1.65429740173629e+002°)
8.51138038202367e+004	(1.07264799327287e+002dB,1.65747739893314e+002°)
8.70963589956071e+004	(1.07252935970931e+002dB,1.66059369855693e+002°)
8.91250938133735e+004	(1.07241576221759e+002dB,1.66364721509583e+002°)
9.12010839355899e+004	(1.07230699937405e+002dB,1.66663887344671e+002°)
9.33254300796980e+004	(1.07220287677758e+002dB,1.66956960704021e+002°)
9.54992586021425e+004	(1.07210320689196e+002dB,1.67244035607557e+002°)
9.77237220955799e+004	(1.07200780888392e+002dB,1.67525206586181e+002°)
9.99999999999988e+004	(1.07191650845767e+002dB,1.67800568526195e+002°)
1.02329299228074e+005	(1.07182913768691e+002dB,1.68070216523695e+002°)
1.04712854805089e+005	(1.07174553484511e+002dB,1.68334245748538e+002°)
1.07151930523759e+005	(1.07166554423452e+002dB,1.68592751317553e+002°)
1.09647819614317e+005	(1.07158901601488e+002dB,1.68845828176594e+002°)
1.12201845430195e+005	(1.07151580603216e+002dB,1.69093570991071e+002°)
1.14815362149687e+005	(1.07144577564795e+002dB,1.69336074044581e+002°)
1.17489755493952e+005	(1.07137879156999e+002dB,1.69573431145274e+002°)
1.20226443461740e+005	(1.07131472568417e+002dB,1.69805735539569e+002°)
1.23026877081237e+005	(1.07125345488851e+002dB,1.70033079832881e+002°)
1.25892541179415e+005	(1.07119486092925e+002dB,1.70255555916983e+002°)
1.28824955169312e+005	(1.07113883023955e+002dB,1.70473254903668e+002°)
1.31825673855639e+005	(1.07108525378086e+002dB,1.70686267064367e+002°)
1.34896288259164e+005	(1.07103402688735e+002dB,1.70894681775408e+002°)
1.38038426460287e+005	(1.07098504911338e+002dB,1.71098587468573e+002°)
1.41253754462274e+005	(1.07093822408437e+002dB,1.71298071586678e+002°)
1.44543977074591e+005	(1.07089345935102e+002dB,1.71493220543854e+002°)
1.47910838816819e+005	(1.07085066624709e+002dB,1.71684119690260e+002°)
1.51356124843619e+005	(1.07080975975076e+002dB,1.71870853280952e+002°)
1.54881661891246e+005	(1.07077065834968e+002dB,1.72053504448643e+002°)
1.58489319246109e+005	(1.07073328390968e+002dB,1.72232155180108e+002°)
1.62181009735891e+005	(1.07069756154718e+002dB,1.72406886296001e+002°)
1.65958690743754e+005	(1.07066341950539e+002dB,1.72577777433838e+002°)
1.69824365246172e+005	(1.07063078903415e+002dB,1.72744907033958e+002°)
1.73780082874935e+005	(1.07059960427352e+002dB,1.72908352328228e+002°)
1.77827941003890e+005	(1.07056980214102e+002dB,1.73068189331322e+002°)
1.81970085860996e+005	(1.07054132222249e+002dB,1.73224492834371e+002°)
1.86208713666284e+005	(1.07051410666656e+002dB,1.73377336400814e+002°)
1.90546071796322e+005	(1.07048810008263e+002dB,1.73526792364296e+002°)
1.94984459975802e+005	(1.07046324944232e+002dB,1.73672931828439e+002°)
1.99526231496885e+005	(1.07043950398433e+002dB,1.73815824668350e+002°)
2.04173794466950e+005	(1.07041681512267e+002dB,1.73955539533726e+002°)
2.08929613085401e+005	(1.07039513635811e+002dB,1.74092143853421e+002°)
2.13796208950220e+005	(1.07037442319286e+002dB,1.74225703841359e+002°)
2.18776162394952e+005	(1.07035463304829e+002dB,1.74356284503670e+002°)
2.23872113856831e+005	(1.07033572518583e+002dB,1.74483949646943e+002°)
2.29086765276774e+005	(1.07031766063063e+002dB,1.74608761887503e+002°)
2.34422881531989e+005	(1.07030040209827e+002dB,1.74730782661600e+002°)
2.39883291901946e+005	(1.07028391392415e+002dB,1.74850072236436e+002°)
2.45470891568500e+005	(1.07026816199559e+002dB,1.74966689721943e+002°)
2.51188643150955e+005	(1.07025311368663e+002dB,1.75080693083224e+002°)
2.57039578276883e+005	(1.07023873779530e+002dB,1.75192139153602e+002°)
2.63026799189535e+005	(1.07022500448338e+002dB,1.75301083648194e+002°)
2.69153480392688e+005	(1.07021188521853e+002dB,1.75407581177958e+002°)
2.75422870333813e+005	(1.07019935271871e+002dB,1.75511685264141e+002°)
2.81838293126442e+005	(1.07018738089890e+002dB,1.75613448353093e+002°)
2.88403150312657e+005	(1.07017594481986e+002dB,1.75712921831376e+002°)
2.95120922666635e+005	(1.07016502063902e+002dB,1.75810156041136e+002°)
3.01995172040197e+005	(1.07015458556338e+002dB,1.75905200295684e+002°)
3.09029543251355e+005	(1.07014461780430e+002dB,1.75998102895254e+002°)
3.16227766016834e+005	(1.07013509653418e+002dB,1.76088911142898e+002°)
3.23593656929624e+005	(1.07012600184491e+002dB,1.76177671360475e+002°)
3.31131121482586e+005	(1.07011731470803e+002dB,1.76264428904726e+002°)
3.38844156139198e+005	(1.07010901693660e+002dB,1.76349228183370e+002°)
3.46736850452527e+005	(1.07010109114859e+002dB,1.76432112671231e+002°)
3.54813389233570e+005	(1.07009352073187e+002dB,1.76513124926343e+002°)
3.63078054770096e+005	(1.07008628981062e+002dB,1.76592306606033e+002°)
3.71535229097167e+005	(1.07007938321321e+002dB,1.76669698482937e+002°)
3.80189396320556e+005	(1.07007278644137e+002dB,1.76745340460957e+002°)
3.89045144994275e+005	(1.07006648564076e+002dB,1.76819271591116e+002°)
3.98107170553492e+005	(1.07006046757271e+002dB,1.76891530087321e+002°)
4.07380277804107e+005	(1.07005471958721e+002dB,1.76962153341994e+002°)
4.16869383470329e+005	(1.07004922959702e+002dB,1.77031177941579e+002°)
4.26579518801586e+005	(1.07004398605297e+002dB,1.77098639681902e+002°)
4.36515832240160e+005	(1.07003897792022e+002dB,1.77164573583379e+002°)
4.46683592150957e+005	(1.07003419465561e+002dB,1.77229013906059e+002°)
4.57088189614868e+005	(1.07002962618595e+002dB,1.77291994164499e+002°)
4.67735141287191e+005	(1.07002526288730e+002dB,1.77353547142456e+002°)
4.78630092322631e+005	(1.07002109556507e+002dB,1.77413704907397e+002°)
4.89778819368439e+005	(1.07001711543507e+002dB,1.77472498824819e+002°)
5.01187233627265e+005	(1.07001331410533e+002dB,1.77529959572370e+002°)
5.12861383991357e+005	(1.07000968355870e+002dB,1.77586117153776e+002°)
5.24807460249765e+005	(1.07000621613626e+002dB,1.77641000912562e+002°)
5.37031796370245e+005	(1.07000290452143e+002dB,1.77694639545566e+002°)
5.49540873857616e+005	(1.06999974172476e+002dB,1.77747061116248e+002°)
5.62341325190341e+005	(1.06999672106939e+002dB,1.77798293067788e+002°)
5.75439937337148e+005	(1.06999383617720e+002dB,1.77848362235969e+002°)
5.88843655355580e+005	(1.06999108095546e+002dB,1.77897294861857e+002°)
6.02559586074349e+005	(1.06998844958419e+002dB,1.77945116604257e+002°)
6.16595001861473e+005	(1.06998593650399e+002dB,1.77991852551965e+002°)
6.30957344480184e+005	(1.06998353640445e+002dB,1.78037527235799e+002°)
6.45654229034646e+005	(1.06998124421304e+002dB,1.78082164640429e+002°)
6.60693448007586e+005	(1.06997905508450e+002dB,1.78125788215980e+002°)
6.76082975391971e+005	(1.06997696439074e+002dB,1.78168420889442e+002°)
6.91830970918926e+005	(1.06997496771111e+002dB,1.78210085075849e+002°)
7.07945784384127e+005	(1.06997306082317e+002dB,1.78250802689272e+002°)
7.24435960074979e+005	(1.06997123969382e+002dB,1.78290595153587e+002°)
7.41310241300906e+005	(1.06996950047087e+002dB,1.78329483413049e+002°)
7.58577575029172e+005	(1.06996783947492e+002dB,1.78367487942656e+002°)
7.76247116628680e+005	(1.06996625319167e+002dB,1.78404628758313e+002°)
7.94328234724269e+005	(1.06996473826452e+002dB,1.78440925426801e+002°)
8.12830516164087e+005	(1.06996329148750e+002dB,1.78476397075538e+002°)
8.31763771102658e+005	(1.06996190979857e+002dB,1.78511062402154e+002°)
8.51138038202363e+005	(1.06996059027315e+002dB,1.78544939683866e+002°)
8.70963589956067e+005	(1.06995933011793e+002dB,1.78578046786665e+002°)
8.91250938133732e+005	(1.06995812666504e+002dB,1.78610401174309e+002°)
9.12010839355895e+005	(1.06995697736638e+002dB,1.78642019917133e+002°)
9.33254300796976e+005	(1.06995587978824e+002dB,1.78672919700663e+002°)
9.54992586021421e+005	(1.06995483160614e+002dB,1.78703116834058e+002°)
9.77237220955795e+005	(1.06995383059991e+002dB,1.78732627258360e+002°)
1.00000000000000e+006	(1.06995287464895e+002dB,1.78761466554561e+002°)
Step Information: Run=95  (Run: 95/100)
1.00000000000000e+001	(1.73734714035971e+002dB,9.00264732505108e+001°)
1.02329299228075e+001	(1.73534714079667e+002dB,9.00270898916398e+001°)
1.04712854805090e+001	(1.73334714125422e+002dB,9.00277208961793e+001°)
1.07151930523761e+001	(1.73134714173333e+002dB,9.00283665986957e+001°)
1.09647819614319e+001	(1.72934714223502e+002dB,9.00290273415484e+001°)
1.12201845430196e+001	(1.72734714276036e+002dB,9.00297034750712e+001°)
1.14815362149688e+001	(1.72534714331045e+002dB,9.00303953577584e+001°)
1.17489755493953e+001	(1.72334714388647e+002dB,9.00311033564546e+001°)
1.20226443461741e+001	(1.72134714448964e+002dB,9.00318278465490e+001°)
1.23026877081238e+001	(1.71934714512123e+002dB,9.00325692121751e+001°)
1.25892541179417e+001	(1.71734714578259e+002dB,9.00333278464137e+001°)
1.28824955169313e+001	(1.71534714647512e+002dB,9.00341041515017e+001°)
1.31825673855641e+001	(1.71334714720029e+002dB,9.00348985390451e+001°)
1.34896288259165e+001	(1.71134714795963e+002dB,9.00357114302376e+001°)
1.38038426460288e+001	(1.70934714875476e+002dB,9.00365432560834e+001°)
1.41253754462275e+001	(1.70734714958736e+002dB,9.00373944576263e+001°)
1.44543977074593e+001	(1.70534715045920e+002dB,9.00382654861831e+001°)
1.47910838816821e+001	(1.70334715137213e+002dB,9.00391568035830e+001°)
1.51356124843621e+001	(1.70134715232809e+002dB,9.00400688824126e+001°)
1.54881661891248e+001	(1.69934715332910e+002dB,9.00410022062663e+001°)
1.58489319246111e+001	(1.69734715437728e+002dB,9.00419572700028e+001°)
1.62181009735893e+001	(1.69534715547486e+002dB,9.00429345800074e+001°)
1.65958690743756e+001	(1.69334715662417e+002dB,9.00439346544605e+001°)
1.69824365246174e+001	(1.69134715782765e+002dB,9.00449580236125e+001°)
1.73780082874937e+001	(1.68934715908784e+002dB,9.00460052300645e+001°)
1.77827941003892e+001	(1.68734716040743e+002dB,9.00470768290564e+001°)
1.81970085860998e+001	(1.68534716178920e+002dB,9.00481733887613e+001°)
1.86208713666287e+001	(1.68334716323610e+002dB,9.00492954905864e+001°)
1.90546071796325e+001	(1.68134716475119e+002dB,9.00504437294815e+001°)
1.94984459975804e+001	(1.67934716633768e+002dB,9.00516187142544e+001°)
1.99526231496888e+001	(1.67734716799894e+002dB,9.00528210678936e+001°)
2.04173794466953e+001	(1.67534716973849e+002dB,9.00540514278986e+001°)
2.08929613085404e+001	(1.67334717156002e+002dB,9.00553104466182e+001°)
2.13796208950223e+001	(1.67134717346740e+002dB,9.00565987915957e+001°)
2.18776162394955e+001	(1.66934717546467e+002dB,9.00579171459236e+001°)
2.23872113856834e+001	(1.66734717755608e+002dB,9.00592662086052e+001°)
2.29086765276777e+001	(1.66534717974604e+002dB,9.00606466949253e+001°)
2.34422881531992e+001	(1.66334718203922e+002dB,9.00620593368298e+001°)
2.39883291901949e+001	(1.66134718444046e+002dB,9.00635048833131e+001°)
2.45470891568503e+001	(1.65934718695488e+002dB,9.00649841008158e+001°)
2.51188643150958e+001	(1.65734718958780e+002dB,9.00664977736306e+001°)
2.57039578276886e+001	(1.65534719234480e+002dB,9.00680467043186e+001°)
2.63026799189538e+001	(1.65334719523173e+002dB,9.00696317141341e+001°)
2.69153480392691e+001	(1.65134719825473e+002dB,9.00712536434607e+001°)
2.75422870333816e+001	(1.64934720142019e+002dB,9.00729133522563e+001°)
2.81838293126445e+001	(1.64734720473483e+002dB,9.00746117205094e+001°)
2.88403150312660e+001	(1.64534720820569e+002dB,9.00763496487053e+001°)
2.95120922666638e+001	(1.64334721184013e+002dB,9.00781280583038e+001°)
3.01995172040201e+001	(1.64134721564585e+002dB,9.00799478922275e+001°)
3.09029543251359e+001	(1.63934721963093e+002dB,9.00818101153617e+001°)
3.16227766016838e+001	(1.63734722380381e+002dB,9.00837157150661e+001°)
3.23593656929628e+001	(1.63534722817337e+002dB,9.00856657016979e+001°)
3.31131121482591e+001	(1.63334723274885e+002dB,9.00876611091478e+001°)
3.38844156139202e+001	(1.63134723753996e+002dB,9.00897029953878e+001°)
3.46736850452531e+001	(1.62934724255688e+002dB,9.00917924430324e+001°)
3.54813389233575e+001	(1.62734724781023e+002dB,9.00939305599120e+001°)
3.63078054770101e+001	(1.62534725331116e+002dB,9.00961184796607e+001°)
3.71535229097172e+001	(1.62334725907135e+002dB,9.00983573623170e+001°)
3.80189396320561e+001	(1.62134726510300e+002dB,9.01006483949387e+001°)
3.89045144994280e+001	(1.61934727141892e+002dB,9.01029927922323e+001°)
3.98107170553497e+001	(1.61734727803249e+002dB,9.01053917971970e+001°)
4.07380277804112e+001	(1.61534728495775e+002dB,9.01078466817831e+001°)
4.16869383470335e+001	(1.61334729220939e+002dB,9.01103587475670e+001°)
4.26579518801592e+001	(1.61134729980279e+002dB,9.01129293264405e+001°)
4.36515832240165e+001	(1.60934730775405e+002dB,9.01155597813171e+001°)
4.46683592150962e+001	(1.60734731608004e+002dB,9.01182515068545e+001°)
4.57088189614874e+001	(1.60534732479842e+002dB,9.01210059301937e+001°)
4.67735141287197e+001	(1.60334733392768e+002dB,9.01238245117152e+001°)
4.78630092322638e+001	(1.60134734348719e+002dB,9.01267087458139e+001°)
4.89778819368445e+001	(1.59934735349723e+002dB,9.01296601616903e+001°)
5.01187233627271e+001	(1.59734736397902e+002dB,9.01326803241614e+001°)
5.12861383991364e+001	(1.59534737495479e+002dB,9.01357708344903e+001°)
5.24807460249772e+001	(1.59334738644784e+002dB,9.01389333312344e+001°)
5.37031796370252e+001	(1.59134739848254e+002dB,9.01421694911142e+001°)
5.49540873857624e+001	(1.58934741108441e+002dB,9.01454810299019e+001°)
5.62341325190348e+001	(1.58734742428018e+002dB,9.01488697033307e+001°)
5.75439937337156e+001	(1.58534743809785e+002dB,9.01523373080251e+001°)
5.88843655355588e+001	(1.58334745256672e+002dB,9.01558856824535e+001°)
6.02559586074357e+001	(1.58134746771748e+002dB,9.01595167079019e+001°)
6.16595001861481e+001	(1.57934748358226e+002dB,9.01632323094714e+001°)
6.30957344480192e+001	(1.57734750019473e+002dB,9.01670344570981e+001°)
6.45654229034654e+001	(1.57534751759011e+002dB,9.01709251665969e+001°)
6.60693448007595e+001	(1.57334753580530e+002dB,9.01749065007299e+001°)
6.76082975391980e+001	(1.57134755487894e+002dB,9.01789805702992e+001°)
6.91830970918935e+001	(1.56934757485148e+002dB,9.01831495352657e+001°)
7.07945784384136e+001	(1.56734759576529e+002dB,9.01874156058930e+001°)
7.24435960074988e+001	(1.56534761766473e+002dB,9.01917810439189e+001°)
7.41310241300916e+001	(1.56334764059624e+002dB,9.01962481637536e+001°)
7.58577575029182e+001	(1.56134766460847e+002dB,9.02008193337058e+001°)
7.76247116628690e+001	(1.55934768975235e+002dB,9.02054969772374e+001°)
7.94328234724279e+001	(1.55734771608121e+002dB,9.02102835742475e+001°)
8.12830516164097e+001	(1.55534774365089e+002dB,9.02151816623855e+001°)
8.31763771102669e+001	(1.55334777251987e+002dB,9.02201938383963e+001°)
8.51138038202374e+001	(1.55134780274938e+002dB,9.02253227594948e+001°)
8.70963589956078e+001	(1.54934783440354e+002dB,9.02305711447740e+001°)
8.91250938133743e+001	(1.54734786754950e+002dB,9.02359417766446e+001°)
9.12010839355907e+001	(1.54534790225754e+002dB,9.02414375023090e+001°)
9.33254300796988e+001	(1.54334793860130e+002dB,9.02470612352689e+001°)
9.54992586021433e+001	(1.54134797665785e+002dB,9.02528159568685e+001°)
9.77237220955808e+001	(1.53934801650792e+002dB,9.02587047178725e+001°)
9.99999999999997e+001	(1.53734805823602e+002dB,9.02647306400820e+001°)
1.02329299228075e+002	(1.53534810193067e+002dB,9.02708969179873e+001°)
1.04712854805090e+002	(1.53334814768453e+002dB,9.02772068204587e+001°)
1.07151930523760e+002	(1.53134819559466e+002dB,9.02836636924776e+001°)
1.09647819614318e+002	(1.52934824576266e+002dB,9.02902709569066e+001°)
1.12201845430196e+002	(1.52734829829494e+002dB,9.02970321163012e+001°)
1.14815362149688e+002	(1.52534835330293e+002dB,9.03039507547643e+001°)
1.17489755493953e+002	(1.52334841090329e+002dB,9.03110305398419e+001°)
1.20226443461741e+002	(1.52134847121819e+002dB,9.03182752244644e+001°)
1.23026877081238e+002	(1.51934853437556e+002dB,9.03256886489326e+001°)
1.25892541179416e+002	(1.51734860050933e+002dB,9.03332747429485e+001°)
1.28824955169313e+002	(1.51534866975980e+002dB,9.03410375276953e+001°)
1.31825673855640e+002	(1.51334874227381e+002dB,9.03489811179634e+001°)
1.34896288259165e+002	(1.51134881820518e+002dB,9.03571097243275e+001°)
1.38038426460288e+002	(1.50934889771494e+002dB,9.03654276553725e+001°)
1.41253754462275e+002	(1.50734898097172e+002dB,9.03739393199724e+001°)
1.44543977074592e+002	(1.50534906815210e+002dB,9.03826492296207e+001°)
1.47910838816820e+002	(1.50334915944098e+002dB,9.03915620008158e+001°)
1.51356124843620e+002	(1.50134925503197e+002dB,9.04006823575004e+001°)
1.54881661891248e+002	(1.49934935512780e+002dB,9.04100151335587e+001°)
1.58489319246111e+002	(1.49734945994075e+002dB,9.04195652753698e+001°)
1.62181009735892e+002	(1.49534956969311e+002dB,9.04293378444217e+001°)
1.65958690743755e+002	(1.49334968461764e+002dB,9.04393380199839e+001°)
1.69824365246174e+002	(1.49134980495808e+002dB,9.04495711018436e+001°)
1.73780082874937e+002	(1.48934993096962e+002dB,9.04600425131032e+001°)
1.77827941003892e+002	(1.48735006291952e+002dB,9.04707578030439e+001°)
1.81970085860998e+002	(1.48535020108759e+002dB,9.04817226500546e+001°)
1.86208713666286e+002	(1.48335034576685e+002dB,9.04929428646276e+001°)
1.90546071796324e+002	(1.48135049726412e+002dB,9.05044243924251e+001°)
1.94984459975804e+002	(1.47935065590067e+002dB,9.05161733174144e+001°)
1.99526231496887e+002	(1.47735082201291e+002dB,9.05281958650768e+001°)
2.04173794466952e+002	(1.47535099595309e+002dB,9.05404984056888e+001°)
2.08929613085403e+002	(1.47335117809008e+002dB,9.05530874576800e+001°)
2.13796208950222e+002	(1.47135136881010e+002dB,9.05659696910677e+001°)
2.18776162394954e+002	(1.46935156851758e+002dB,9.05791519309695e+001°)
2.23872113856833e+002	(1.46735177763600e+002dB,9.05926411611983e+001°)
2.29086765276776e+002	(1.46535199660879e+002dB,9.06064445279375e+001°)
2.34422881531991e+002	(1.46335222590026e+002dB,9.06205693435020e+001°)
2.39883291901948e+002	(1.46135246599661e+002dB,9.06350230901847e+001°)
2.45470891568502e+002	(1.45935271740693e+002dB,9.06498134241907e+001°)
2.51188643150957e+002	(1.45735298066430e+002dB,9.06649481796617e+001°)
2.57039578276885e+002	(1.45535325632689e+002dB,9.06804353727923e+001°)
2.63026799189537e+002	(1.45335354497918e+002dB,9.06962832060396e+001°)
2.69153480392690e+002	(1.45135384723319e+002dB,9.07125000724295e+001°)
2.75422870333816e+002	(1.44935416372972e+002dB,9.07290945599601e+001°)
2.81838293126444e+002	(1.44735449513981e+002dB,9.07460754561058e+001°)
2.88403150312659e+002	(1.44535484216607e+002dB,9.07634517524232e+001°)
2.95120922666637e+002	(1.44335520554419e+002dB,9.07812326492618e+001°)
3.01995172040200e+002	(1.44135558604454e+002dB,9.07994275605812e+001°)
3.09029543251358e+002	(1.43935598447375e+002dB,9.08180461188767e+001°)
3.16227766016837e+002	(1.43735640167643e+002dB,9.08370981802171e+001°)
3.23593656929627e+002	(1.43535683853697e+002dB,9.08565938293951e+001°)
3.31131121482590e+002	(1.43335729598140e+002dB,9.08765433851940e+001°)
3.38844156139201e+002	(1.43135777497936e+002dB,9.08969574057729e+001°)
3.46736850452530e+002	(1.42935827654614e+002dB,9.09178466941724e+001°)
3.54813389233574e+002	(1.42735880174482e+002dB,9.09392223039434e+001°)
3.63078054770100e+002	(1.42535935168855e+002dB,9.09610955449023e+001°)
3.71535229097171e+002	(1.42335992754286e+002dB,9.09834779890138e+001°)
3.80189396320559e+002	(1.42136053052816e+002dB,9.10063814764049e+001°)
3.89045144994279e+002	(1.41936116192232e+002dB,9.10298181215123e+001°)
3.98107170553495e+002	(1.41736182306333e+002dB,9.10538003193665e+001°)
4.07380277804111e+002	(1.41536251535216e+002dB,9.10783407520134e+001°)
4.16869383470333e+002	(1.41336324025573e+002dB,9.11034523950790e+001°)
4.26579518801591e+002	(1.41136399930999e+002dB,9.11291485244771e+001°)
4.36515832240164e+002	(1.40936479412316e+002dB,9.11554427232646e+001°)
4.46683592150961e+002	(1.40736562637912e+002dB,9.11823488886462e+001°)
4.57088189614873e+002	(1.40536649784101e+002dB,9.12098812391318e+001°)
4.67735141287196e+002	(1.40336741035489e+002dB,9.12380543218490e+001°)
4.78630092322636e+002	(1.40136836585367e+002dB,9.12668830200142e+001°)
4.89778819368444e+002	(1.39936936636119e+002dB,9.12963825605638e+001°)
5.01187233627270e+002	(1.39737041399648e+002dB,9.13265685219495e+001°)
5.12861383991362e+002	(1.39537151097821e+002dB,9.13574568421009e+001°)
5.24807460249770e+002	(1.39337265962940e+002dB,9.13890638265558e+001°)
5.37031796370250e+002	(1.39137386238229e+002dB,9.14214061567643e+001°)
5.49540873857622e+002	(1.38937512178347e+002dB,9.14545008985669e+001°)
5.62341325190346e+002	(1.38737644049927e+002dB,9.14883655108503e+001°)
5.75439937337154e+002	(1.38537782132131e+002dB,9.15230178543842e+001°)
5.88843655355586e+002	(1.38337926717243e+002dB,9.15584762008407e+001°)
6.02559586074355e+002	(1.38138078111283e+002dB,9.15947592419997e+001°)
6.16595001861479e+002	(1.37938236634648e+002dB,9.16318860991424e+001°)
6.30957344480190e+002	(1.37738402622787e+002dB,9.16698763326362e+001°)
6.45654229034652e+002	(1.37538576426907e+002dB,9.17087499517126e+001°)
